Player_Name,Nation,Pos,Team,League,M_played,Starting_11,Minutes_Played,Goals,Assists,Goals_Assists,Goals_non_Penalty,Penalty_Goals,Yellow_Cards,Red_Cards
Javi Galán,ESP,DF,Atlético Madrid,es_la_liga,17,14,1190,0,2,2,0,0,7,0
Iñigo Ruiz de Galarreta,ESP,MF,Athletic Club,es_la_liga,18,13,1040,0,2,2,0,0,5,0
Conor Gallagher,ENG,MF,Atlético Madrid,es_la_liga,21,13,1089,2,1,3,2,0,2,0
Antonino Gallo,ITA,DF,Lecce,it_serie_a,21,21,1754,0,2,2,0,0,2,1
Gauthier Gallon,FRA,GK,Rennes,fr_ligue_1,1,0,45,0,0,0,0,0,0,0
Cristian Gamboa,CRC,DF,Bochum,de_bundesliga,9,0,157,1,0,1,1,0,0,0
Idrissa Gana Gueye,SEN,MF,Everton,eng_premier_league,27,25,2177,0,2,2,0,0,6,0
Ignatius Ganago,CMR,"FW,MF",Nantes,fr_ligue_1,11,1,241,0,0,0,0,0,1,0
Silvère Ganvoula M'Boussy,CGO,FW,Monza,it_serie_a,5,4,294,0,0,0,0,0,0,0
Facundo Garcés,ARG,DF,Alavés,es_la_liga,2,0,34,0,0,0,0,0,0,0
Aleix García,ESP,MF,Leverkusen,de_bundesliga,20,11,999,2,3,5,2,0,2,0
Player,N,Pos,Squad,comp,0,0,0,0,0,0,0,0,0,0
Álvaro García,ESP,"FW,MF",Rayo Vallecano,es_la_liga,25,18,1672,3,4,7,3,0,4,0
Andrés García,ESP,"DF,MF",Aston Villa,eng_premier_league,5,4,267,0,0,0,0,0,0,0
Eric García,ESP,"MF,DF",Barcelona,es_la_liga,17,6,823,1,1,2,1,0,1,0
Fran Garcia,ESP,DF,Real Madrid,es_la_liga,21,14,1313,0,1,1,0,0,0,0
Joan García,ESP,GK,Espanyol,es_la_liga,26,26,2340,0,0,0,0,0,2,0
Pablo Garcia,ESP,FW,Betis,es_la_liga,2,0,26,0,0,0,0,0,0,0
Rubén García,ESP,"FW,MF",Osasuna,es_la_liga,25,20,1630,2,4,6,2,0,2,0
Ulisses Garcia,SUI,DF,Marseille,fr_ligue_1,13,5,504,2,1,3,2,0,1,0
Alejandro Garnacho,ARG,"FW,MF",Manchester Utd,eng_premier_league,27,16,1574,3,1,4,3,0,1,0
James Garner,ENG,"MF,DF",Everton,eng_premier_league,11,8,783,0,1,1,0,0,3,0
Yarek Gasiorowski,ESP,DF,Valencia,es_la_liga,14,9,940,0,0,0,0,0,1,0
Federico Gatti,ITA,DF,Juventus,it_serie_a,26,25,2142,1,0,1,1,0,2,0
Gavi,ESP,MF,Barcelona,es_la_liga,14,7,444,0,1,1,0,0,4,0
Paulo Gazzaniga,ARG,GK,Girona,es_la_liga,27,27,2385,0,0,0,0,0,3,0
Jean-Philippe Gbamin,CIV,MF,Nantes,fr_ligue_1,14,2,216,0,0,0,0,0,1,0
Mory Gbane,CIV,"DF,MF",Reims,fr_ligue_1,5,5,405,0,0,0,0,0,1,0
Yann Gboho,FRA,"MF,FW",Toulouse,fr_ligue_1,22,19,1663,2,2,4,2,0,2,0
David de Gea,ESP,GK,Fiorentina,it_serie_a,25,25,2250,0,1,1,0,0,0,0
Viggo Gebel,GER,MF,RB Leipzig,de_bundesliga,1,0,14,0,0,0,0,0,0,0
Lutsharel Geertruida,NED,DF,RB Leipzig,de_bundesliga,18,14,1223,1,0,1,1,0,2,0
Dennis Geiger,GER,"MF,FW",Hoffenheim,de_bundesliga,14,5,508,0,0,0,0,0,4,0
Valentin Gendrey,FRA,DF,Lecce,it_serie_a,2,2,180,0,0,0,0,0,0,0
Valentin Gendrey,FRA,DF,Hoffenheim,de_bundesliga,17,11,1124,1,1,2,1,0,1,0
Denis Genreau,AUS,MF,Toulouse,fr_ligue_1,8,2,222,0,0,0,0,0,0,0
Tyrique George,ENG,FW,Chelsea,eng_premier_league,4,0,74,0,1,1,0,0,1,0
Player,N,Pos,Squad,comp,0,0,0,0,0,0,0,0,0,0
Yannick Gerhardt,GER,"MF,DF",Wolfsburg,de_bundesliga,23,10,1035,1,1,2,1,0,2,1
Max Geschwill,GER,DF,Holstein Kiel,de_bundesliga,17,13,1214,1,2,3,1,0,2,0
Daniele Ghilardi,ITA,DF,Hellas Verona,it_serie_a,15,12,1225,0,0,0,0,0,5,0
Lautaro Gianetti,ARG,DF,Udinese,it_serie_a,12,11,840,1,0,1,1,0,4,0
Dimitris Giannoulis,GRE,DF,Augsburg,de_bundesliga,22,22,1875,0,4,4,0,0,7,0
Morgan Gibbs-White,ENG,MF,Nott'ham Forest,eng_premier_league,24,24,1930,5,6,11,5,0,8,1
Samuel Gigot,FRA,DF,Lazio,it_serie_a,10,3,345,2,0,2,2,0,2,0
Armin Gigovic,BIH,MF,Holstein Kiel,de_bundesliga,24,16,1358,4,0,4,4,0,4,0
Bryan Gil,ESP,"FW,MF",Girona,es_la_liga,25,21,1721,3,3,6,3,0,4,0
Mario Gila,ESP,DF,Lazio,it_serie_a,24,24,2091,1,0,1,1,0,5,0
Billy Gilmour,SCO,MF,Brighton,eng_premier_league,2,1,98,0,0,0,0,0,0,0
Billy Gilmour,SCO,MF,Napoli,it_serie_a,16,7,586,0,0,0,0,0,0,0
Benedikt Gimber,GER,DF,Heidenheim,de_bundesliga,23,23,1951,0,0,0,0,0,8,0
Santiago Giménez,MEX,FW,Milan,it_serie_a,6,5,439,2,1,3,2,0,3,0
Gvidas Gineitis,LTU,MF,Torino,it_serie_a,21,8,875,2,1,3,2,0,1,0
Matthias Ginter,GER,DF,Freiburg,de_bundesliga,24,20,1841,2,0,2,2,0,3,0
Jamie Gittens,ENG,"FW,MF",Dortmund,de_bundesliga,25,19,1592,7,3,10,7,0,3,0
Serge Gnabry,GER,"FW,MF",Bayern Munich,de_bundesliga,18,8,769,5,3,8,5,0,0,0
Ben Godfrey,ENG,DF,Ipswich Town,eng_premier_league,2,2,108,0,0,0,0,0,1,0
Ben Godfrey,ENG,DF,Atalanta,it_serie_a,1,0,23,0,0,0,0,0,0,0
Martial Godo,ENG,FW,Fulham,eng_premier_league,1,0,16,0,0,0,0,0,0,0
Saba Goglichidze,GEO,DF,Empoli,it_serie_a,25,22,1941,0,0,0,0,0,0,1
Edoardo Goldaniga,ITA,DF,Como,it_serie_a,23,19,1722,0,0,0,0,0,9,1
Pierluigi Gollini,ITA,GK,Genoa,it_serie_a,7,7,630,0,0,0,0,0,1,0
Aleksandr Golovin,RUS,"MF,FW",Monaco,fr_ligue_1,17,13,1136,3,0,3,3,0,1,0
Player,N,Pos,Squad,comp,0,0,0,0,0,0,0,0,0,0
André Gomes,POR,MF,Lille,fr_ligue_1,14,10,780,0,0,0,0,0,3,0
Angel Gomes,ENG,MF,Lille,fr_ligue_1,14,10,736,1,1,2,1,0,1,0
João Gomes,BRA,MF,Wolves,eng_premier_league,26,26,2159,3,1,4,3,0,9,1
Rodrigo Gomes,POR,"DF,FW",Wolves,eng_premier_league,17,6,569,1,0,1,1,0,0,0
Toti Gomes,POR,DF,Wolves,eng_premier_league,21,20,1714,0,1,1,0,0,4,0
Carlos Gómez,COL,"MF,FW",Rennes,fr_ligue_1,13,2,319,1,0,1,1,0,0,0
Dani Gómez,ESP,FW,Valencia,es_la_liga,14,5,532,2,0,2,2,0,0,0
Diego Gómez,PAR,MF,Brighton,eng_premier_league,6,1,180,0,0,0,0,0,0,0
Joe Gomez,ENG,DF,Liverpool,eng_premier_league,9,6,519,0,0,0,0,0,1,0
Moi Gómez,ESP,"MF,FW",Osasuna,es_la_liga,20,5,664,0,0,0,0,0,1,0
Sergi Gómez,ESP,DF,Espanyol,es_la_liga,11,6,652,0,0,0,0,0,1,0
Sergio Gómez,ESP,"MF,DF",Real Sociedad,es_la_liga,26,23,1998,0,4,4,0,0,2,0
Unai Gómez,ESP,"MF,FW",Athletic Club,es_la_liga,22,7,752,1,2,3,1,0,1,0
Tidiam Gomis,FRA,MF,RB Leipzig,de_bundesliga,1,0,3,0,0,0,0,0,0,0
Fabio González,ESP,MF,Las Palmas,es_la_liga,2,0,53,0,0,0,0,0,0,0
Nicolás González,ESP,MF,Manchester City,eng_premier_league,4,4,300,0,0,0,0,0,1,0
Nicolás González,ARG,FW,Juventus,it_serie_a,16,13,1019,1,2,3,1,0,0,0
Urko González,ESP,MF,Espanyol,es_la_liga,5,4,332,0,1,1,0,0,1,0
Urko González,ESP,MF,Real Sociedad,es_la_liga,1,1,45,0,0,0,0,0,1,0
Anthony Gordon,ENG,FW,Newcastle Utd,eng_premier_league,26,25,2108,6,5,11,5,1,2,0
Leon Goretzka,GER,MF,Bayern Munich,de_bundesliga,19,9,977,4,1,5,4,0,2,0
Mathieu Gorgelin,FRA,GK,Le Havre,fr_ligue_1,8,8,720,0,0,0,0,0,0,0
Andoni Gorosabel,ESP,DF,Athletic Club,es_la_liga,13,11,917,0,2,2,0,0,3,0
Robin Gosens,GER,DF,Fiorentina,it_serie_a,25,22,1971,3,4,7,3,0,5,0
Robin Gosens,GER,DF,Union Berlin,de_bundesliga,1,1,90,0,0,0,0,0,1,0
Player,N,Pos,Squad,comp,0,0,0,0,0,0,0,0,0,0
Mario Götze,GER,"MF,FW",Eint Frankfurt,de_bundesliga,20,15,1271,2,2,4,2,0,1,0
Amine Gouiri,ALG,"FW,MF",Marseille,fr_ligue_1,6,5,457,3,3,6,3,0,0,0
Amine Gouiri,ALG,"MF,FW",Rennes,fr_ligue_1,19,11,1037,3,2,5,3,0,2,0
Lucas Gourna-Douath,FRA,MF,Roma,it_serie_a,2,2,137,0,0,0,0,0,2,0
Jeffrey Gouweleeuw,NED,DF,Augsburg,de_bundesliga,24,24,2134,1,3,4,1,0,7,0
Kamil Grabara,POL,GK,Wolfsburg,de_bundesliga,20,20,1775,0,0,0,0,0,2,0
Jonathan Gradit,FRA,DF,Lens,fr_ligue_1,18,17,1485,0,0,0,0,0,4,0
José Gragera,ESP,MF,Espanyol,es_la_liga,10,7,569,0,0,0,0,0,0,0
Samuel Grandsir,FRA,"MF,FW",Le Havre,fr_ligue_1,6,0,84,0,0,0,0,0,0,0
Alberto Grassi,ITA,MF,Empoli,it_serie_a,19,18,1427,1,0,1,1,0,6,0
Ryan Gravenberch,NED,MF,Liverpool,eng_premier_league,29,29,2471,0,2,2,0,0,5,0
Archie Gray,ENG,DF,Tottenham,eng_premier_league,20,12,1155,0,0,0,0,0,0,0
Jack Grealish,ENG,"FW,MF",Manchester City,eng_premier_league,16,6,609,0,1,1,0,0,3,0
Jacob Greaves,ENG,DF,Ipswich Town,eng_premier_league,18,18,1620,1,0,1,1,0,4,0
Mason Greenwood,ENG,"FW,MF",Marseille,fr_ligue_1,25,24,2073,15,3,18,10,5,1,0
Michael Gregoritsch,AUT,FW,Freiburg,de_bundesliga,14,4,422,1,1,2,1,0,2,0
Dominik Greif,SVK,GK,Mallorca,es_la_liga,22,22,1980,0,0,0,0,0,1,0
Antoine Griezmann,FRA,"FW,MF",Atlético Madrid,es_la_liga,27,23,1934,8,5,13,7,1,2,0
Vincenzo Grifo,ITA,"FW,MF",Freiburg,de_bundesliga,25,22,1729,8,7,15,8,0,2,0
Florian Grillitsch,AUT,MF,Valladolid,es_la_liga,5,3,244,0,0,0,0,0,1,0
Florian Grillitsch,AUT,MF,Hoffenheim,de_bundesliga,8,8,601,0,0,0,0,0,1,0
Álex Grimaldo,ESP,DF,Leverkusen,de_bundesliga,23,22,1943,2,5,7,2,0,5,1
Pascal Groß,GER,"MF,DF",Dortmund,de_bundesliga,23,21,1715,0,6,6,0,0,4,1
Brajan Gruda,GER,"FW,MF",Brighton,eng_premier_league,12,5,379,0,1,1,0,0,0,0
Marco Grüll,AUT,"FW,MF",Werder Bremen,de_bundesliga,22,12,1026,5,1,6,5,0,1,0
Player,N,Pos,Squad,comp,0,0,0,0,0,0,0,0,0,0
Albert Grønbaek,DEN,"MF,FW",Southampton,eng_premier_league,3,2,135,0,0,0,0,0,0,0
Albert Grønbaek,DEN,"MF,FW",Rennes,fr_ligue_1,16,9,813,2,1,3,2,0,1,0
Vicente Guaita,ESP,GK,Celta Vigo,es_la_liga,23,23,2070,0,0,0,0,0,0,0
Sergi Guardiola,ESP,FW,Rayo Vallecano,es_la_liga,11,0,259,0,0,0,0,0,0,0
Nemanja Gudelj,SRB,"DF,MF",Sevilla,es_la_liga,22,21,1868,0,1,1,0,0,4,0
Gabriel Gudmundsson,SWE,DF,Lille,fr_ligue_1,23,17,1494,2,0,2,2,0,3,0
Gonçalo Guedes,POR,"MF,FW",Wolves,eng_premier_league,23,7,748,2,4,6,2,0,1,0
Axel Gueguin,FRA,FW,Montpellier,fr_ligue_1,1,0,23,0,0,0,0,0,0,0
Marc Guéhi,ENG,DF,Crystal Palace,eng_premier_league,27,27,2430,3,2,5,3,0,7,0
Mattéo Guendouzi,FRA,MF,Lazio,it_serie_a,28,28,2473,1,3,4,1,0,4,0
Javier Guerra,ESP,MF,Valencia,es_la_liga,26,21,1750,1,3,4,1,0,2,0
Raphaël Guerreiro,POR,"DF,MF",Bayern Munich,de_bundesliga,17,15,1245,3,2,5,3,0,0,0
Evann Guessand,CIV,"FW,MF",Nice,fr_ligue_1,25,25,2132,10,7,17,10,0,2,0
Ander Guevara,ESP,MF,Alavés,es_la_liga,24,15,1424,0,1,1,0,0,1,0
Pape Gueye,SEN,"MF,FW",Villarreal,es_la_liga,24,20,1677,2,0,2,2,0,5,1
Morgan Guilavogui,GUI,"FW,MF",St. Pauli,de_bundesliga,18,16,1308,5,1,6,5,0,5,0
Frederic Guilbert,FRA,DF,Lecce,it_serie_a,23,23,1851,0,1,1,0,0,2,2
Luis Guilherme,BRA,"MF,FW",West Ham,eng_premier_league,7,0,57,0,0,0,0,0,0,0
Hugo Guillamón,ESP,MF,Valencia,es_la_liga,11,4,363,0,0,0,0,0,2,0
Bruno Guimarães,BRA,MF,Newcastle Utd,eng_premier_league,28,28,2423,3,6,9,3,0,4,0
Carlos Guirao,ESP,MF,Betis,es_la_liga,2,2,110,0,0,0,0,0,0,0
Bahereba Guirassy,FRA,"FW,MF",Nantes,fr_ligue_1,15,2,317,2,0,2,2,0,0,0
Serhou Guirassy,GUI,FW,Dortmund,de_bundesliga,22,22,1953,14,1,15,12,2,3,0
Marc Guiu,ESP,FW,Chelsea,eng_premier_league,3,0,73,0,0,0,0,0,0,0
Péter Gulácsi,HUN,GK,RB Leipzig,de_bundesliga,24,24,2115,0,0,0,0,0,0,0
Player,N,Pos,Squad,comp,0,0,0,0,0,0,0,0,0,0
Arda Güler,TUR,"MF,FW",Real Madrid,es_la_liga,17,6,640,1,3,4,1,0,1,0
Gerard Gumbau,ESP,MF,Rayo Vallecano,es_la_liga,15,5,611,0,1,1,0,0,4,0
Robert Gumny,POL,DF,Augsburg,de_bundesliga,4,1,147,0,0,0,0,0,2,0
İlkay Gündoğan,GER,MF,Manchester City,eng_premier_league,24,16,1445,0,2,2,0,0,1,0
Christian Günter,GER,DF,Freiburg,de_bundesliga,24,24,2051,2,1,3,2,0,0,0
Jon Guridi,ESP,"MF,FW",Alavés,es_la_liga,23,18,1435,2,0,2,1,1,4,0
Gorka Guruzeta,ESP,FW,Athletic Club,es_la_liga,26,14,1296,6,2,8,6,0,2,0
Malo Gusto,FRA,DF,Chelsea,eng_premier_league,23,17,1546,0,1,1,0,0,3,0
Miguel Gutiérrez,ESP,"DF,MF",Girona,es_la_liga,24,24,2024,1,4,5,1,0,3,0
Albert Guðmundsson,ISL,"MF,FW",Fiorentina,it_serie_a,16,10,776,5,0,5,3,2,2,0
Joško Gvardiol,CRO,DF,Manchester City,eng_premier_league,27,26,2378,5,0,5,5,0,1,0
Emmanuel Gyasi,GHA,"DF,FW",Empoli,it_serie_a,28,28,2443,2,1,3,2,0,4,0
Christian Gytkjær,DEN,FW,Venezia,it_serie_a,20,2,323,2,0,2,1,1,0,0
Erling Haaland,NOR,FW,Manchester City,eng_premier_league,27,27,2390,20,3,23,19,1,2,0
Nicolas Haas,SUI,MF,Empoli,it_serie_a,10,2,287,0,0,0,0,0,1,0
Janik Haberer,GER,"MF,DF",Union Berlin,de_bundesliga,19,12,980,0,0,0,0,0,0,0
Robin Hack,GER,FW,Gladbach,de_bundesliga,24,19,1516,4,4,8,4,0,4,0
Saad El Haddad,MAR,MF,Venezia,it_serie_a,3,0,30,0,0,0,0,0,0,0
Munir El Haddadi,MAR,"FW,MF",Leganés,es_la_liga,15,6,512,2,0,2,2,0,1,1
Amadou Haidara,MLI,MF,RB Leipzig,de_bundesliga,21,14,1105,0,1,1,0,0,6,0
Massadio Haïdara,MLI,DF,Brest,fr_ligue_1,14,13,1056,0,0,0,0,0,3,1
Antoine Hainaut,FRA,"DF,MF",Parma,it_serie_a,19,7,820,1,0,1,1,0,3,0
Mohamed Haj,TUN,MF,Parma,it_serie_a,14,3,425,1,2,3,1,0,3,0
Achraf Hakimi,MAR,DF,Paris S-G,fr_ligue_1,20,19,1646,4,6,10,4,0,4,0
Lewis Hall,ENG,DF,Newcastle Utd,eng_premier_league,27,24,2189,0,4,4,0,0,3,0
Player,N,Pos,Squad,comp,0,0,0,0,0,0,0,0,0,0
Sébastien Haller,CIV,FW,Leganés,es_la_liga,8,5,404,0,0,0,0,0,0,0
Ali Al Hamadi,IRQ,FW,Ipswich Town,eng_premier_league,11,0,134,0,0,0,0,0,3,0
Andreas Hanche-Olsen,NOR,DF,Mainz 05,de_bundesliga,14,6,684,0,1,1,0,0,3,1
Florent Hanin,ALG,DF,Angers,fr_ligue_1,24,22,1901,1,2,3,1,0,1,0
Ridgeciano Haps,SUR,DF,Venezia,it_serie_a,15,11,1013,0,0,0,0,0,3,0
Amine Harit,MAR,MF,Marseille,fr_ligue_1,9,8,472,2,3,5,2,0,0,1
Marcus Harness,ENG,MF,Ipswich Town,eng_premier_league,2,0,45,0,0,0,0,0,0,0
Phil Harres,GER,FW,Holstein Kiel,de_bundesliga,17,16,1303,7,1,8,7,0,1,0
Jack Harrison,ENG,FW,Everton,eng_premier_league,24,16,1426,1,0,1,1,0,0,0
Abdou Harroui,NED,"MF,FW",Hellas Verona,it_serie_a,10,5,463,1,2,3,1,0,1,0
Taylor Harwood-Bellis,ENG,DF,Southampton,eng_premier_league,25,23,2030,1,0,1,1,0,7,0
Hans Hateboer,NED,DF,Rennes,fr_ligue_1,23,16,1499,0,0,0,0,0,3,0
Kjetil Haug,NOR,GK,Toulouse,fr_ligue_1,5,4,408,0,0,0,0,0,0,0
Kai Havertz,GER,"FW,MF",Arsenal,eng_premier_league,21,21,1839,9,3,12,9,0,4,0
Ayden Heaven,ENG,DF,Manchester Utd,eng_premier_league,1,0,45,0,0,0,0,0,0,0
Jan Paul van Hecke,NED,DF,Brighton,eng_premier_league,26,25,2240,1,1,2,1,0,5,0
Hwang Hee-chan,KOR,"MF,FW",Wolves,eng_premier_league,18,5,637,2,0,2,2,0,0,0
Dean Henderson,ENG,GK,Crystal Palace,eng_premier_league,28,28,2520,0,0,0,0,0,3,0
Liam Henderson,SCO,MF,Empoli,it_serie_a,27,19,1703,0,2,2,0,0,8,0
Ramon Hendriks,NED,DF,Stuttgart,de_bundesliga,18,7,786,0,0,0,0,0,2,0
Paul Hennrich,GER,MF,Hoffenheim,de_bundesliga,1,0,12,0,0,0,0,0,0,0
Benjamin Henrichs,GER,DF,RB Leipzig,de_bundesliga,15,10,935,0,2,2,0,0,3,0
Luis Henrique,BRA,"DF,FW",Marseille,fr_ligue_1,25,22,1960,7,4,11,7,0,0,0
Rico Henry,ENG,DF,Brentford,eng_premier_league,1,0,4,0,0,0,0,0,0,0
Mads Hermansen,DEN,GK,Leicester City,eng_premier_league,21,21,1845,0,0,0,0,0,0,0
Player,N,Pos,Squad,comp,0,0,0,0,0,0,0,0,0,0
Mario Hermoso,ESP,DF,Roma,it_serie_a,8,2,251,0,0,0,0,0,2,1
Mario Hermoso,ESP,DF,Leverkusen,de_bundesliga,4,3,293,0,0,0,0,0,0,0
Javi Hernández,ESP,DF,Leganés,es_la_liga,21,17,1498,0,1,1,0,0,3,0
Aridane Hernández,ESP,DF,Rayo Vallecano,es_la_liga,6,3,350,0,0,0,0,0,0,0
Lucas Hernández,FRA,DF,Paris S-G,fr_ligue_1,10,5,461,0,0,0,0,0,2,0
Theo Hernández,FRA,DF,Milan,it_serie_a,25,22,2029,3,2,5,3,0,3,1
Hernani,BRA,MF,Parma,it_serie_a,17,12,999,3,2,5,0,3,4,0
Jorge Herrando,ESP,DF,Osasuna,es_la_liga,11,8,736,0,0,0,0,0,3,0
Ander Herrera,ESP,MF,Athletic Club,es_la_liga,8,2,273,0,0,0,0,0,2,0
Sergio Herrera,ESP,GK,Osasuna,es_la_liga,26,26,2340,0,0,0,0,0,4,0
Yangel Herrera,VEN,MF,Girona,es_la_liga,19,17,1420,4,3,7,4,0,7,1
Juan Herzog,ESP,DF,Las Palmas,es_la_liga,12,8,716,0,0,0,0,0,1,0
Son Heung-min,KOR,FW,Tottenham,eng_premier_league,25,21,1813,7,9,16,6,1,1,0
Isak Hien,SWE,DF,Atalanta,it_serie_a,22,19,1607,0,0,0,0,0,7,0
Omar El Hilali,MAR,DF,Espanyol,es_la_liga,25,25,2198,0,2,2,0,0,9,0
James Hill,ENG,DF,Bournemouth,eng_premier_league,8,6,412,0,1,1,0,0,0,0
Piero Hincapié,ECU,DF,Leverkusen,de_bundesliga,23,20,1936,1,1,2,1,0,5,0
Jack Hinshelwood,ENG,"MF,DF",Brighton,eng_premier_league,16,14,1165,2,0,2,2,0,3,0
George Hirst,ENG,FW,Ipswich Town,eng_premier_league,16,1,260,1,1,2,1,0,1,0
Adam Hložek,CZE,"FW,MF",Hoffenheim,de_bundesliga,20,18,1489,6,2,8,6,0,2,0
Ki-Jana Hoever,NED,DF,Auxerre,fr_ligue_1,22,19,1538,0,1,1,0,0,3,1
Nicolas Höfler,GER,MF,Freiburg,de_bundesliga,16,7,763,0,0,0,0,0,3,0
Jonas Hofmann,GER,"MF,DF",Leverkusen,de_bundesliga,6,3,241,1,0,1,1,0,0,0
Philipp Hofmann,GER,FW,Bochum,de_bundesliga,25,20,1787,2,3,5,2,0,4,0
Lucas Höler,GER,"FW,MF",Freiburg,de_bundesliga,23,14,1280,2,4,6,2,0,1,0
Player,N,Pos,Squad,comp,0,0,0,0,0,0,0,0,0,0
Mason Holgate,ENG,"FW,DF",Everton,eng_premier_league,1,0,6,0,0,0,0,0,0,0
Benedict Hollerbach,GER,"FW,MF",Union Berlin,de_bundesliga,25,23,1886,6,1,7,6,0,2,0
Emil Holm,SWE,DF,Bologna,it_serie_a,15,9,864,1,1,2,1,0,3,0
Lewis Holtby,GER,MF,Holstein Kiel,de_bundesliga,20,12,1081,0,1,1,0,0,1,1
Gerrit Holtmann,PHI,"DF,FW",Bochum,de_bundesliga,15,9,809,0,1,1,0,0,2,0
Franck Honorat,FRA,FW,Gladbach,de_bundesliga,12,12,984,2,4,6,2,0,0,0
Mathias Honsak,AUT,"FW,DF",Heidenheim,de_bundesliga,18,11,1070,4,1,5,4,0,1,0
Dinko Horkaš,CRO,GK,Las Palmas,es_la_liga,3,2,211,0,0,0,0,0,1,0
Timo Horn,GER,GK,Bochum,de_bundesliga,4,4,360,0,0,0,0,0,1,0
Cédric Hountondji,BEN,DF,Angers,fr_ligue_1,3,3,270,0,0,0,0,0,0,0
Ilyes Housni,FRA,"FW,MF",Le Havre,fr_ligue_1,9,3,225,0,0,0,0,0,0,0
Lukáš Hrádecký,FIN,GK,Leverkusen,de_bundesliga,22,22,1980,0,0,0,0,0,0,0
Robin Hranáč,CZE,DF,Hoffenheim,de_bundesliga,4,2,219,0,0,0,0,0,0,0
Callum Hudson-Odoi,ENG,"FW,MF",Nott'ham Forest,eng_premier_league,24,21,1814,5,2,7,5,0,2,0
Will Hughes,ENG,MF,Crystal Palace,eng_premier_league,24,19,1641,0,3,3,0,0,10,0
Dean Huijsen,ESP,DF,Bournemouth,eng_premier_league,22,17,1604,2,0,2,2,0,6,0
Mats Hummels,GER,DF,Roma,it_serie_a,11,9,779,0,0,0,0,0,1,0
Omari Hutchinson,ENG,"MF,FW",Ipswich Town,eng_premier_league,26,25,2133,3,2,5,3,0,5,0
Elseid Hysaj,ALB,DF,Lazio,it_serie_a,6,2,204,0,2,2,0,0,0,0
Hong Hyunseok,KOR,MF,Mainz 05,de_bundesliga,16,4,439,0,1,1,0,0,0,0
Pierre Højbjerg,DEN,MF,Marseille,fr_ligue_1,24,24,2155,2,3,5,2,0,5,0
Oscar Højlund,DEN,MF,Eint Frankfurt,de_bundesliga,14,5,491,1,0,1,1,0,0,0
Rasmus Højlund,DEN,FW,Manchester Utd,eng_premier_league,23,16,1350,2,0,2,2,0,2,0
Pablo Ibáñez,ESP,MF,Osasuna,es_la_liga,17,6,693,0,1,1,0,0,2,0
Hafiz Ibrahim,NGA,FW,Reims,fr_ligue_1,2,0,41,0,0,0,0,0,2,1
Player,N,Pos,Squad,comp,0,0,0,0,0,0,0,0,0,0
Arijon Ibrahimović,GER,FW,Bayern Munich,de_bundesliga,1,0,1,0,0,0,0,0,0,0
Stanis Idumbo,BEL,"FW,MF",Sevilla,es_la_liga,10,3,249,1,1,2,1,0,0,0
Jay Idzes,IDN,DF,Venezia,it_serie_a,26,26,2317,1,0,1,1,0,3,0
Iglesias,ESP,DF,Getafe,es_la_liga,26,22,2057,0,1,1,0,0,3,0
Borja Iglesias,ESP,FW,Celta Vigo,es_la_liga,27,17,1432,5,1,6,5,0,2,0
Igor,BRA,DF,Brighton,eng_premier_league,12,9,903,0,0,0,0,0,4,0
Kelechi Iheanacho,NGA,FW,Sevilla,es_la_liga,9,5,400,0,0,0,0,0,0,0
Jonathan Ikone,FRA,"FW,MF",Como,it_serie_a,5,0,121,1,0,1,1,0,0,0
Jonathan Ikone,FRA,"FW,MF",Fiorentina,it_serie_a,14,1,334,0,0,0,0,0,0,0
George Ilenikhena,FRA,FW,Monaco,fr_ligue_1,20,5,637,3,2,5,3,0,0,0
Andrej Ilic,SRB,FW,Union Berlin,de_bundesliga,7,3,379,2,0,2,1,1,0,0
Ivan Ilić,SRB,MF,Torino,it_serie_a,12,8,716,1,0,1,1,0,3,0
Rareş Ilie,ROU,MF,Nice,fr_ligue_1,2,0,13,0,0,0,0,0,0,0
Samuel Iling-Junior,ENG,"FW,MF",Bologna,it_serie_a,7,0,118,1,0,1,1,0,0,0
Danny Ings,ENG,"FW,MF",West Ham,eng_premier_league,15,1,284,1,2,3,1,0,0,0
Alessio Iovine,ITA,"DF,FW",Como,it_serie_a,9,3,377,0,0,0,0,0,2,0
Tim Iroegbunam,ENG,MF,Everton,eng_premier_league,12,4,465,0,1,1,0,0,3,0
Jackson Irvine,AUS,MF,St. Pauli,de_bundesliga,25,25,2250,0,6,6,0,0,2,0
Andy Irving,SCO,MF,West Ham,eng_premier_league,10,1,166,0,0,0,0,0,2,0
Alexander Isak,SWE,FW,Newcastle Utd,eng_premier_league,25,25,2052,19,5,24,17,2,1,0
Gustav Isaksen,DEN,FW,Lazio,it_serie_a,28,22,1695,3,2,5,3,0,4,0
Isco,ESP,MF,Betis,es_la_liga,12,10,897,5,2,7,2,3,4,0
Ismaily,BRA,DF,Lille,fr_ligue_1,8,4,385,0,1,1,0,0,3,0
Ardian Ismajli,ALB,DF,Empoli,it_serie_a,23,23,1968,0,0,0,0,0,1,0
Yanis Issoufou,FRA,"MF,FW",Montpellier,fr_ligue_1,4,1,77,0,0,0,0,0,0,0
Player,N,Pos,Squad,comp,0,0,0,0,0,0,0,0,0,0
Ko Itakura,JPN,DF,Gladbach,de_bundesliga,23,23,2070,1,0,1,1,0,5,0
Hiroki Ito,JPN,DF,Bayern Munich,de_bundesliga,4,3,208,1,0,1,1,0,1,0
